"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","education",1000,1000,457,1,0.5689277899,4,5,  1.00000000,543.00000000,457.00000000,  0.54300000,  0.45700000,  1.00000000
"2","marital-status", 562, 562,108,1,0.0095733042,4,5,  1.00000000,454.00000000,108.00000000,  0.80782918,  0.19217082,  0.56200000
"4","capital-gain", 284, 284, 14,1,0.0095733042,4,0,  1.00000000,270.00000000, 14.00000000,  0.95070423,  0.04929577,  0.28400000
"8","occupation", 278, 278,  8,1,0.0014587892,4,0,  1.00000000,270.00000000,  8.00000000,  0.97122302,  0.02877698,  0.27800000
"16","marital-status", 256, 256,  4,1,0.0013129103,4,5,  1.00000000,252.00000000,  4.00000000,  0.98437500,  0.01562500,  0.25600000
"32","<leaf>", 176, 176,  0,1,0.0000000000,0,0,  1.00000000,176.00000000,  0.00000000,  1.00000000,  0.00000000,  0.17600000
"33","occupation",  80,  80,  4,1,0.0013129103,4,5,  1.00000000, 76.00000000,  4.00000000,  0.95000000,  0.05000000,  0.08000000
"66","<leaf>",  48,  48,  0,1,0.0000000000,0,0,  1.00000000, 48.00000000,  0.00000000,  1.00000000,  0.00000000,  0.04800000
"67","fnlwgt",  32,  32,  4,1,0.0013129103,4,1,  1.00000000, 28.00000000,  4.00000000,  0.87500000,  0.12500000,  0.03200000
"134","education",  25,  25,  1,1,0.0013129103,4,0,  1.00000000, 24.00000000,  1.00000000,  0.96000000,  0.04000000,  0.02500000
"268","<leaf>",  24,  24,  0,1,0.0000000000,0,0,  1.00000000, 24.00000000,  0.00000000,  1.00000000,  0.00000000,  0.02400000
"269","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"135","fnlwgt",   7,   7,  3,1,0.0013129103,4,0,  1.00000000,  4.00000000,  3.00000000,  0.57142857,  0.42857143,  0.00700000
"270","relationship",   5,   5,  1,1,0.0013129103,4,0,  1.00000000,  4.00000000,  1.00000000,  0.80000000,  0.20000000,  0.00500000
"540","<leaf>",   4,   4,  0,1,0.0000000000,0,0,  1.00000000,  4.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00400000
"541","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"271","<leaf>",   2,   2,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00200000
"17","marital-status",  22,  22,  4,1,0.0014587892,4,5,  1.00000000, 18.00000000,  4.00000000,  0.81818182,  0.18181818,  0.02200000
"34","<leaf>",  13,  13,  0,1,0.0000000000,0,0,  1.00000000, 13.00000000,  0.00000000,  1.00000000,  0.00000000,  0.01300000
"35","fnlwgt",   9,   9,  4,1,0.0014587892,4,1,  1.00000000,  5.00000000,  4.00000000,  0.55555556,  0.44444444,  0.00900000
"70","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"71","education",   7,   7,  3,2,0.0014587892,4,2,  2.00000000,  3.00000000,  4.00000000,  0.42857143,  0.57142857,  0.00700000
"142","fnlwgt",   5,   5,  2,1,0.0014587892,4,1,  1.00000000,  3.00000000,  2.00000000,  0.60000000,  0.40000000,  0.00500000
"284","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"285","fnlwgt",   3,   3,  1,2,0.0014587892,4,0,  2.00000000,  1.00000000,  2.00000000,  0.33333333,  0.66666667,  0.00300000
"570","<leaf>",   1,   1,  0,1,0.0000000000,0,0,  1.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00100000
"571","<leaf>",   2,   2,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00200000
"143","<leaf>",   2,   2,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00200000
"9","<leaf>",   6,   6,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  6.00000000,  0.00000000,  1.00000000,  0.00600000
