"","count","ncat","improve","index","adj"
"relationship",1000,6,78.5367311531291,1,0
"marital-status",1000,7,76.4897985186757,2,0
"capital-gain",1000,-1,37.4884511021801,5095.5,0
"hours-per-week",1000,-1,33.4654907612186,44.5,0
"occupation",1000,15,21.5379649122808,3,0
"marital-status",0,7,0.995,4,0.98533724340176
"occupation",0,15,0.715,5,0.164222873900293
"age",0,-1,0.705,46.5,0.134897360703812
"workclass",0,9,0.704,6,0.131964809384164
"hours-per-week",0,-1,0.691,42.5,0.0938416422287388
"capital-gain",659,-1,13.1675519759283,7669.5,0
"education",659,16,7.23099297250681,7,0
"education-num",659,-1,7.23099297250681,14.5,0
"hours-per-week",659,-1,5.64330750567584,41,0
"occupation",659,15,3.88348144490715,8,0
"education",650,16,4.53120192307695,9,0
"education-num",650,-1,4.53120192307695,14.5,0
"hours-per-week",650,-1,3.5656624154107,44.5,0
"occupation",650,15,1.69886044116399,10,0
"relationship",650,6,1.46122486523485,11,0
"education-num",0,-1,1,14.5,1
"hours-per-week",640,-1,2.05868055555554,45.5,0
"relationship",640,6,1.09418153241887,12,0
"occupation",640,15,0.840840517241372,13,0
"capital-gain",640,-1,0.590660975928799,4718.5,0
"fnlwgt",640,1,0.523891985137947,34343,0
"capital-gain",0,-1,0.9015625,4718.5,0.0156250000000002
"native-country",0,42,0.9015625,14,0.0156250000000002
"education",576,16,0.119330057052442,15,0
"hours-per-week",576,-1,0.101587301587298,44.5,0
"relationship",576,6,0.0961032122169474,16,0
"age",576,-1,0.0813428401663643,45.5,0
"occupation",576,15,0.0778395347640259,17,0
"hours-per-week",562,-1,0.125427213252233,44.5,0
"age",562,-1,0.0969875945061478,45.5,0
"relationship",562,6,0.0584237915556738,18,0
"occupation",562,15,0.0543813750859385,19,0
"fnlwgt",562,1,0.0296153658655598,362048,0
"occupation",548,15,0.0633143055211782,20,0
"relationship",548,6,0.0279546513434115,21,0
"age",548,-1,0.0222951212806528,45.5,0
"education",548,16,0.014982307874317,22,0
"fnlwgt",548,1,0.0141784382713208,362048,0
"native-country",0,42,0.952554744525547,23,0.0370370370370365
"relationship",521,6,0.0157690715441956,24,0
"marital-status",521,7,0.00850690741927851,25,0
"age",521,1,0.00652392270745183,39.5,0
"fnlwgt",521,1,0.0054204876661923,255929.5,0
"capital-loss",521,1,0.00379481619320954,77.5,0
