"","count","ncat","improve","index","adj"
"relationship",1000,6,71.6172808237544,1,0
"marital-status",1000,7,70.1730817556698,2,0
"occupation",1000,15,48.6625054945055,3,0
"education",1000,16,39.3074688384162,4,0
"education-num",1000,-1,39.3074688384162,10.5,0
"marital-status",0,7,0.992,5,0.976331360946746
"sex",0,2,0.76,6,0.289940828402367
"occupation",0,15,0.704,7,0.124260355029586
"workclass",0,9,0.7,8,0.112426035502958
"age",0,-1,0.697,55.5,0.103550295857988
"capital-gain",662,-1,11.2708246717851,7073.5,0
"occupation",662,15,6.49358265257061,9,0
"hours-per-week",662,-1,6.04358152756949,43.5,0
"education",662,16,5.15450615849414,10,0
"education-num",662,-1,4.23110368082195,10.5,0
"native-country",0,42,0.989425981873112,11,0.125000000000003
"education",654,16,5.38735031009743,12,0
"education-num",654,-1,4.20988143817709,13.5,0
"hours-per-week",654,-1,3.56974086592625,44.5,0
"occupation",654,15,3.52215930489951,13,0
"capital-loss",654,-1,1.88242456598804,2324.5,0
"education-num",0,-1,0.987767584097859,13.5,0.333333333333335
"hours-per-week",642,-1,3.00364297513332,44.5,0
"capital-loss",642,-1,1.91670919173216,2324.5,0
"occupation",642,15,1.69062626137175,14,0
"capital-gain",642,-1,1.44152740895064,4718.5,0
"education",642,16,1.26937054281145,15,0
"age",0,-1,0.878504672897196,76,0.025
"fnlwgt",0,1,0.878504672897196,19914,0.025
"education",0,16,0.878504672897196,16,0.025
"education-num",0,-1,0.878504672897196,14,0.025
"race",0,5,0.878504672897196,17,0.025
"native-country",562,42,0.489349353945856,18,0
"occupation",562,15,0.228189366979398,19,0
"marital-status",562,7,0.189388312960946,20,0
"education",562,16,0.1490304306776,21,0
"education-num",562,-1,0.139611278401309,12.5,0
"occupation",558,15,0.0589157706092975,22,0
"education",558,16,0.0398940314788636,23,0
"education-num",558,-1,0.0372320971399089,12.5,0
"marital-status",558,7,0.0249871991807296,24,0
"fnlwgt",558,1,0.0115672857608136,177759.5,0
"education",0,16,0.948028673835125,25,0.0937499999999999
"education-num",0,-1,0.948028673835125,14,0.0937499999999999
"relationship",32,6,0.223214285714286,26,0
"marital-status",32,7,0.1375,27,0
"age",32,1,0.0803571428571432,34.5,0
"fnlwgt",32,1,0.0803571428571432,181511,0
"education",32,16,0.0551470588235294,28,0
"education",0,16,0.8125,29,0.142857142857143
"education-num",0,1,0.8125,9.5,0.142857142857143
"native-country",0,42,0.8125,30,0.142857142857143
"age",7,1,0.714285714285714,34.5,0
"education",7,16,0.714285714285714,31,0
"fnlwgt",7,1,0.380952380952381,183360.5,0
"education-num",7,-1,0.380952380952381,12.5,0
"workclass",7,9,0.214285714285714,32,0
"age",2,-1,1,31,0
"fnlwgt",2,1,1,285926.5,0
"education",2,16,1,33,0
"education-num",2,-1,1,12,0
"age",4,-1,1.5,47,0
"fnlwgt",4,1,1.5,138431.5,0
"marital-status",4,7,1.5,34,0
"occupation",4,15,1.5,35,0
"relationship",4,6,1.5,36,0
"occupation",80,15,2.96410256410256,37,0
"age",80,-1,2.17777777777777,54.5,0
"fnlwgt",80,-1,1.7445143256464,223844.5,0
"marital-status",80,7,1.66406926406926,38,0
"race",80,5,1.66406926406926,39,0
"education",0,16,0.7375,40,0.192307692307692
"workclass",0,9,0.7,41,0.0769230769230767
"race",0,5,0.7,42,0.0769230769230767
"hours-per-week",0,-1,0.7,87,0.0769230769230767
"fnlwgt",0,-1,0.6875,334658.5,0.0384615384615383
"fnlwgt",54,-1,1.81761006289308,483964,0
"capital-gain",54,-1,1.81761006289308,4056,0
"native-country",54,42,1.81761006289308,43,0
"education",54,16,1.04166666666667,44,0
"race",54,5,0.820512820512823,45,0
"capital-gain",53,-1,1.88751814223512,4056,0
"race",53,5,0.888272290048092,46,0
"education",53,16,0.55572327044025,47,0
"fnlwgt",53,-1,0.55572327044025,318445.5,0
"occupation",53,15,0.349056603773584,48,0
"race",52,5,0.961538461538463,49,0
"age",52,-1,0.361538461538463,54.5,0
"relationship",52,6,0.12820512820513,50,0
"occupation",52,15,0.094871794871797,51,0
"education",52,16,0.0791855203619929,52,0
"age",2,-1,1,40,0
"fnlwgt",2,1,1,238469.5,0
"education",2,16,1,53,0
"education-num",2,1,1,10.5,0
"marital-status",2,7,1,54,0
"age",26,-1,2.89966555183946,54.5,0
"marital-status",26,7,1.8525641025641,55,0
"fnlwgt",26,-1,1.51468531468531,215535,0
"education",26,16,1.02983682983683,56,0
"race",26,5,0.889230769230769,57,0
"marital-status",0,7,0.923076923076923,58,0.333333333333334
"race",0,5,0.923076923076923,59,0.333333333333334
"education",23,16,2.01242236024845,60,0
"age",23,-1,1.66956521739131,31.5,0
"education-num",23,-1,1.3695652173913,9.5,0
"marital-status",23,7,1.14229249011858,61,0
"capital-loss",23,-1,1.14229249011858,2092.5,0
"education-num",0,-1,0.91304347826087,9.5,0.777777777777778
"age",0,-1,0.739130434782609,29.5,0.333333333333333
