"","count","ncat","improve","index","adj"
"relationship",1000,6,73.9710718094821,1,0
"marital-status",1000,7,73.1500001456373,2,0
"education",1000,16,53.2397834182183,3,0
"education-num",1000,-1,53.2397834182183,12.5,0
"capital-gain",1000,-1,51.6844719246997,4243.5,0
"marital-status",0,7,0.998,4,0.993827160493827
"sex",0,2,0.768,5,0.283950617283951
"age",0,-1,0.728,39.5,0.160493827160494
"occupation",0,15,0.727,6,0.157407407407407
"workclass",0,9,0.71,7,0.104938271604938
"capital-gain",676,-1,22.2441541313181,4792,0
"education",676,16,7.4076325958337,8,0
"education-num",676,-1,6.66502621023787,12.5,0
"capital-loss",676,-1,5.48667100415871,2443,0
"age",676,-1,4.33040373746374,36.5,0
"native-country",0,42,0.983727810650888,9,0.0833333333333307
"capital-loss",664,-1,5.68723456610103,2443,0
"education",664,16,3.28958535203031,10,0
"education-num",664,-1,3.28958535203031,14.5,0
"hours-per-week",664,-1,2.6731537754884,43.5,0
"age",664,-1,2.06843418449918,39.5,0
"hours-per-week",661,-1,1.97247599389489,43.5,0
"education",661,16,1.91301774277829,11,0
"education-num",661,-1,1.90723421812682,15.5,0
"native-country",661,42,1.90723421812682,12,0
"age",661,-1,1.57094340613508,39.5,0
"education",0,16,0.868381240544629,13,0.0439560439560444
"education-num",0,-1,0.868381240544629,14.5,0.0439560439560444
"native-country",0,42,0.868381240544629,14,0.0439560439560444
"capital-gain",0,-1,0.866868381240545,3713,0.0329670329670333
"occupation",0,15,0.86535552193646,15,0.0219780219780222
"workclass",570,9,0.635384758191789,16,0
"occupation",570,15,0.380040833664463,17,0
"education",570,16,0.356003645477346,18,0
"age",570,-1,0.33192191247068,43.5,0
"fnlwgt",570,1,0.191543922194116,31990.5,0
"education",567,16,0.375943562610257,19,0
"occupation",567,15,0.21655249949266,20,0
"fnlwgt",567,1,0.19804289696763,31990.5,0
"age",567,-1,0.18447803524802,43.5,0
"education-num",567,-1,0.140677159160289,12.5,0
"education-num",0,-1,0.968253968253968,12.5,0.571428571428571
"native-country",0,42,0.931216931216931,21,0.0714285714285707
"marital-status",0,7,0.927689594356261,22,0.0238095238095231
"fnlwgt",525,-1,0.218412698412671,406159.5,0
"age",525,-1,0.0274404761904494,43.5,0
"occupation",525,15,0.0256022408963352,23,0
"marital-status",525,7,0.0235877364644181,24,0
"hours-per-week",525,-1,0.00861283643889488,39.5,0
"age",9,-1,1.77777777777778,43.5,0
"fnlwgt",9,1,1.77777777777778,410164,0
"marital-status",9,7,0.777777777777778,25,0
"relationship",9,6,0.777777777777778,26,0
"sex",9,2,0.777777777777778,27,0
"marital-status",42,7,3.62142857142857,28,0
"occupation",42,15,1.62406015037594,29,0
"fnlwgt",42,1,0.520923520923522,109920,0
"age",42,-1,0.433928571428571,47.5,0
"hours-per-week",42,-1,0.321428571428571,39,0
"occupation",40,15,0.950000000000001,30,0
"sex",40,2,0.103846153846155,31,0
"fnlwgt",40,-1,0.0611111111111118,187254.5,0
"age",40,-1,0.0552631578947369,34.5,0
"relationship",40,6,0.0452380952380955,32,0
"age",2,-1,1,29.5,0
"fnlwgt",2,1,1,196530,0
"relationship",2,6,1,33,0
"sex",2,2,1,34,0
"age",3,-1,1.33333333333333,44.5,0
"fnlwgt",3,-1,1.33333333333333,188555,0
"education",3,16,1.33333333333333,35,0
"marital-status",3,7,1.33333333333333,36,0
"education-num",3,-1,0.333333333333333,9.5,0
"fnlwgt",91,-1,3.53779765544472,243002.5,0
"education",91,16,2.71843711843712,37,0
"age",91,-1,2.08575737987503,31.5,0
"education-num",91,-1,1.82214082214082,9.5,0
"native-country",91,42,1.56288156288156,38,0
"education",0,16,0.846153846153846,39,0.176470588235294
"native-country",0,42,0.846153846153846,40,0.176470588235294
"workclass",0,9,0.824175824175824,41,0.0588235294117645
"education",74,16,0.68877968877969,42,0
"education-num",74,-1,0.68877968877969,13.5,0
"occupation",74,15,0.567567567567568,43,0
"age",74,-1,0.537264537264537,34.5,0
"hours-per-week",74,1,0.487755360994794,44.5,0
"education-num",0,-1,1,13.5,1
"capital-gain",0,-1,0.918918918918919,1840,0.25
"hours-per-week",66,1,0.577200577200572,44.5,0
"age",66,-1,0.411045943304007,58,0
"occupation",66,15,0.278787878787877,44,0
"marital-status",66,7,0.24242424242424,45,0
"fnlwgt",66,1,0.198400469586911,74026,0
"age",63,-1,0.634920634920638,58,0
"fnlwgt",63,1,0.253968253968257,74026,0
"occupation",63,15,0.218253968253971,46,0
"education",63,16,0.134920634920638,47,0
"education-num",63,-1,0.134920634920638,12.5,0
"occupation",0,15,0.968253968253968,48,0.333333333333334
"age",3,1,1.33333333333333,60.5,0
"fnlwgt",3,1,1.33333333333333,85307,0
"education",3,16,1.33333333333333,49,0
"education-num",3,-1,1.33333333333333,11.5,0
"marital-status",3,7,1.33333333333333,50,0
"age",3,1,1.33333333333333,42.5,0
"fnlwgt",3,-1,1.33333333333333,204320,0
"education",3,16,1.33333333333333,51,0
"occupation",3,15,1.33333333333333,52,0
"relationship",3,6,1.33333333333333,53,0
"occupation",8,15,3,54,0
"workclass",8,9,1.28571428571429,55,0
"fnlwgt",8,-1,1.28571428571429,200321.5,0
"age",8,-1,1,33.5,0
"sex",8,2,1,56,0
"age",17,-1,6.48529411764706,31.5,0
"marital-status",17,7,3.45751633986928,57,0
"education",17,16,3.14438502673797,58,0
"occupation",17,15,3.14438502673797,59,0
"fnlwgt",17,1,2.52100840336134,261937.5,0
"marital-status",0,7,0.882352941176471,60,0.75
"fnlwgt",0,1,0.705882352941177,261937.5,0.375
"education",0,16,0.705882352941177,61,0.375
"occupation",0,15,0.705882352941177,62,0.375
"relationship",0,6,0.705882352941177,63,0.375
"age",8,1,1.75,54.5,0
"fnlwgt",8,1,1.75,459609,0
"education",8,16,1.75,64,0
"education-num",8,-1,1.75,7,0
"occupation",8,15,1.75,65,0
"education",324,16,30.6198318852323,66,0
"education-num",324,-1,30.6198318852323,11.5,0
"occupation",324,15,22.9544441422246,67,0
"capital-gain",324,-1,15.0159737969262,5095.5,0
"age",324,-1,7.31186258722491,29.5,0
"education-num",0,-1,1,11.5,1
"occupation",0,15,0.787037037037037,68,0.355140186915888
"capital-gain",0,-1,0.703703703703704,4699.5,0.102803738317757
"native-country",0,42,0.700617283950617,69,0.0934579439252337
"capital-loss",0,-1,0.694444444444444,1576,0.0747663551401869
"capital-gain",217,-1,7.92382169092485,4225,0
"occupation",217,15,6.22956063691248,70,0
"education",217,16,4.55197276445918,71,0
"education-num",217,-1,4.55197276445918,9.5,0
"workclass",217,9,3.10564015227409,72,0
"education",202,16,4.27708863950487,73,0
"occupation",202,15,3.88394277465339,74,0
"education-num",202,-1,3.279376656406,9.5,0
"hours-per-week",202,-1,2.50036710560045,49.5,0
"fnlwgt",202,1,2.16871287128713,27147.5,0
"education-num",0,-1,0.945544554455445,9.5,0.838235294117647
"workclass",0,9,0.693069306930693,75,0.0882352941176468
"occupation",0,15,0.678217821782178,76,0.0441176470588236
"race",0,5,0.678217821782178,77,0.0441176470588236
"capital-gain",0,-1,0.678217821782178,2994,0.0441176470588236
"fnlwgt",134,-1,1.71199814879093,378437.5,0
"occupation",134,15,1.67814286101254,78,0
"hours-per-week",134,-1,1.49306884381511,49.5,0
"education",134,16,1.46600331674959,79,0
"education-num",134,-1,1.45456540825285,8.5,0
"occupation",129,15,2.13702455097804,80,0
"education",129,16,1.87464008859358,81,0
"education-num",129,-1,1.64289405684755,8.5,0
"fnlwgt",129,1,1.3609496124031,26581,0
"hours-per-week",129,-1,1.24537268932618,49.5,0
"race",0,5,0.635658914728682,82,0.145454545454545
"education",0,16,0.62015503875969,83,0.109090909090909
