"","count","ncat","improve","index","adj"
"marital-status",1000,7,63.4706291005957,1,0
"relationship",1000,6,61.4216857463524,2,0
"capital-gain",1000,-1,50.5888879668049,6897.5,0
"education",1000,16,45.6284878029441,3,0
"education-num",1000,-1,45.6284878029441,10.5,0
"relationship",0,6,0.993,4,0.98050139275766
"age",0,-1,0.74,31.5,0.275766016713092
"occupation",0,15,0.724,5,0.231197771587744
"hours-per-week",0,-1,0.682,42.5,0.114206128133705
"workclass",0,9,0.678,6,0.103064066852368
"capital-gain",641,-1,18.5807635158022,6963.5,0
"native-country",641,42,7.55329721850296,7,0
"education-num",641,-1,5.20590007496404,13.5,0
"education",641,16,5.20590007496403,8,0
"age",641,-1,4.13126224639873,33.5,0
"native-country",631,42,7.84719197041728,9,0
"capital-loss",631,-1,3.78704909813322,2391.5,0
"age",631,-1,2.37739703187792,33.5,0
"occupation",631,15,1.6905069555042,10,0
"relationship",631,6,1.64376801923502,11,0
"capital-loss",625,-1,3.84764301765654,2391.5,0
"hours-per-week",625,-1,1.30525880899435,46.5,0
"age",625,-1,1.20900237154153,33.5,0
"capital-gain",625,-1,1.18348648357566,4718.5,0
"occupation",625,15,0.952163335273283,12,0
"capital-gain",623,-1,1.20745109363465,4718.5,0
"hours-per-week",623,-1,0.985454689574496,46.5,0
"age",623,-1,0.842898673461125,33.5,0
"occupation",623,15,0.696665453924894,13,0
"relationship",623,6,0.628363705032573,14,0
"hours-per-week",617,-1,0.793876611812895,49,0
"education",617,16,0.665900271037742,15,0
"occupation",617,15,0.570202468185684,16,0
"age",617,-1,0.546837480810151,33.5,0
"relationship",617,6,0.536856242855094,17,0
"education",0,16,0.923824959481361,18,0.0600000000000007
"education-num",0,-1,0.920583468395462,14.5,0.0200000000000002
"education",567,16,0.379213781954183,19,0
"age",567,-1,0.356477611098397,49.5,0
"workclass",567,9,0.234294567670624,20,0
"occupation",567,15,0.217066883733551,21,0
"relationship",567,6,0.180599647266309,22,0
"education-num",0,-1,0.975308641975309,13.5,0.263157894736843
"fnlwgt",548,1,0.155799469804273,38884,0
"occupation",548,15,0.133549608002188,23,0
"workclass",548,9,0.122487138403108,24,0
"marital-status",548,7,0.0949905009499332,25,0
"age",548,-1,0.0714229652303882,38.5,0
"workclass",536,9,0.129601990049769,26,0
"occupation",536,15,0.101531814611171,27,0
"marital-status",536,7,0.0252541639628157,28,0
"age",536,-1,0.0180077871512139,38.5,0
"fnlwgt",536,1,0.01688721341747,166999,0
"occupation",15,15,0.866666666666666,29,0
"education",15,16,0.533333333333333,30,0
"marital-status",15,7,0.366666666666666,31,0
"fnlwgt",15,1,0.2,177883,0
"relationship",15,6,0.152380952380952,32,0
"age",2,1,1,47.5,0
"fnlwgt",2,1,1,182387,0
"education",2,16,1,33,0
"education-num",2,-1,1,8.5,0
"marital-status",2,7,1,34,0
"age",12,-1,1.83333333333333,44.5,0
"fnlwgt",12,-1,1.83333333333333,38551,0
"occupation",12,15,1.83333333333333,35,0
"marital-status",12,7,0.333333333333333,36,0
"relationship",12,6,0.333333333333333,37,0
"age",19,-1,2.24561403508772,48.5,0
"workclass",19,9,1.69005847953216,38,0
"occupation",19,15,1.17894736842105,39,0
"fnlwgt",19,1,0.30622009569378,202498,0
"relationship",19,6,0.150375939849623,40,0
"workclass",0,9,0.894736842105263,41,0.333333333333334
"marital-status",0,7,0.894736842105263,42,0.333333333333334
"occupation",0,15,0.894736842105263,43,0.333333333333334
"age",3,1,1.33333333333333,65,0
"workclass",3,9,1.33333333333333,44,0
"fnlwgt",3,1,1.33333333333333,249045.5,0
"marital-status",3,7,1.33333333333333,45,0
"capital-gain",3,1,1.33333333333333,1025,0
"marital-status",50,7,1.6530612244898,46,0
"occupation",50,15,1.6530612244898,47,0
"education",50,16,1,48,0
"sex",50,2,0.612903225806452,49,0
"age",50,-1,0.410256410256411,33.5,0
"occupation",49,15,1.7219387755102,50,0
"education",49,16,1.12875695732839,51,0
"fnlwgt",49,-1,0.680272108843536,187210.5,0
"education-num",49,-1,0.532544836116264,11.5,0
"sex",49,2,0.41360544217687,52,0
"education",48,16,1.27151162790697,53,0
"fnlwgt",48,-1,0.683823529411764,212716.5,0
"occupation",48,15,0.469444444444446,54,0
"sex",48,2,0.245689655172415,55,0
"education-num",48,-1,0.218939393939396,11.5,0
"workclass",0,9,0.916666666666667,56,0.199999999999999
"marital-status",0,7,0.916666666666667,57,0.199999999999999
"occupation",43,15,0.620155038759691,58,0
"age",43,-1,0.153488372093025,43.5,0
"fnlwgt",43,-1,0.135306553911206,222255.5,0
"marital-status",43,7,0.107334525939179,59,0
"education",43,16,0.0868217054263585,60,0
"age",3,-1,1.33333333333333,41.5,0
"relationship",3,6,1.33333333333333,61,0
"fnlwgt",3,-1,0.333333333333333,204121.5,0
"education",3,16,0.333333333333333,62,0
"education-num",3,1,0.333333333333333,9.5,0
"workclass",5,9,2.4,63,0
"fnlwgt",5,1,1.06666666666667,289717.5,0
"marital-status",5,7,1.06666666666667,64,0
"age",5,1,0.9,29,0
"race",5,5,0.4,65,0
"fnlwgt",0,1,0.8,289717.5,0.5
"capital-gain",6,1,2.66666666666667,4826,0
"age",6,-1,1.33333333333333,44.5,0
"marital-status",6,7,1.33333333333333,66,0
"fnlwgt",6,1,1.06666666666667,106399.5,0
"occupation",6,15,1.06666666666667,67,0
"age",0,-1,0.833333333333333,44.5,0.5
"age",6,-1,1.66666666666667,28.5,0
"education",6,16,1.66666666666667,68,0
"occupation",6,15,1.66666666666667,69,0
"capital-gain",6,1,1.66666666666667,2325,0
"hours-per-week",6,1,1.66666666666667,45,0
"education",359,16,32.9489950303249,70,0
"education-num",359,-1,32.9489950303249,10.5,0
