"","count","ncat","improve","index","adj"
"marital-status",1000,7,73.1380949124153,1,0
"relationship",1000,6,71.8584362617922,2,0
"capital-gain",1000,-1,50.0983319502075,7073.5,0
"occupation",1000,15,47.1389907120743,3,0
"education",1000,16,43.1855455993912,4,0
"relationship",0,6,0.995,5,0.985955056179775
"age",0,-1,0.716,32.5,0.202247191011236
"occupation",0,15,0.702,6,0.162921348314607
"education",0,16,0.687,7,0.120786516853933
"hours-per-week",0,-1,0.686,42.5,0.117977528089888
"capital-gain",644,-1,11.1906676531864,8684.5,0
"occupation",644,15,3.94102151730258,8,0
"education",644,16,3.90268297534989,9,0
"hours-per-week",644,-1,3.52959444647425,47,0
"education-num",644,-1,2.75629965847361,10.5,0
"education",638,16,2.68922123728089,10,0
"occupation",638,15,2.48512177477692,11,0
"age",638,-1,2.44524144513281,74.5,0
"education-num",638,-1,2.44524144513281,14.5,0
"hours-per-week",638,-1,2.22798414800582,47,0
"education-num",0,-1,0.938871473354232,12.5,0.50632911392405
"hours-per-week",0,-1,0.877742946708464,58,0.0126582278481018
"native-country",0,42,0.877742946708464,12,0.0126582278481018
"capital-loss",559,-1,1.91477703105608,2218,0
"age",559,-1,0.953950854790044,74.5,0
"workclass",559,9,0.784056143192332,13,0
"fnlwgt",559,-1,0.620850010510337,561404,0
"relationship",559,6,0.602464718743771,14,0
"age",555,-1,0.967776094358355,74.5,0
"fnlwgt",555,-1,0.634547591069323,561404,0
"workclass",555,9,0.467986134955272,15,0
"relationship",555,6,0.313135716361538,16,0
"marital-status",555,7,0.293067125365287,17,0
"fnlwgt",553,-1,0.641527754945487,561404,0
"relationship",553,6,0.202296417177587,18,0
"hours-per-week",553,-1,0.168194111923585,47,0
"age",553,-1,0.156898916222712,33.5,0
"occupation",553,15,0.139664679749098,19,0
"native-country",0,42,0.996383363471971,20,0.33333333333334
"occupation",550,15,0.156746411483274,21,0
"age",550,-1,0.129434889434913,39.5,0
"workclass",550,9,0.125055243264242,22,0
"hours-per-week",550,-1,0.115559331634094,58,0
"relationship",550,6,0.1148137108793,23,0
"education",0,16,0.852727272727273,24,0.147368421052632
"education-num",0,-1,0.845454545454545,13,0.105263157894737
"age",0,1,0.838181818181818,18.5,0.0631578947368419
"native-country",0,42,0.832727272727273,25,0.0315789473684213
"workclass",0,9,0.830909090909091,26,0.0210526315789475
"age",95,-1,0.306755576724619,47.5,0
"hours-per-week",95,-1,0.299415204678358,57.5,0
"fnlwgt",95,-1,0.233747289572239,362185,0
"relationship",95,6,0.21961722488038,27,0
"education",95,16,0.163467492260059,28,0
"marital-status",0,7,0.884210526315789,29,0.352941176470588
"education",0,16,0.842105263157895,30,0.117647058823529
"education-num",0,1,0.842105263157895,3.5,0.117647058823529
"native-country",0,42,0.842105263157895,31,0.117647058823529
"education",78,16,0.196581196581193,32,0
"education-num",78,-1,0.196581196581193,13,0
"occupation",78,15,0.0796221322537067,33,0
"age",78,-1,0.0613154960981019,39.5,0
"fnlwgt",78,-1,0.0543589743589701,212809.5,0
"education-num",0,-1,1,13,1
"capital-gain",0,-1,0.91025641025641,2839.5,0.222222222222222
"age",0,-1,0.897435897435897,45.5,0.111111111111112
"fnlwgt",9,-1,0.444444444444445,197974.5,0
"sex",9,2,0.444444444444445,34,0
"age",9,1,0.277777777777778,40.5,0
"hours-per-week",9,1,0.177777777777778,41,0
