"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-gain",1000,1000,186,1,0.204301075,4,1,1.000000e+00,8.140000e+02,1.860000e+02,8.140000e-01,1.860000e-01,1.000000e+00
"2","occupation", 962, 962,148,1,0.061827957,4,5,1.000000e+00,8.140000e+02,1.480000e+02,8.461538e-01,1.538462e-01,9.620000e-01
"4","age", 734, 734, 57,1,0.008602151,4,5,1.000000e+00,6.770000e+02,5.700000e+01,9.223433e-01,7.765668e-02,7.340000e-01
"8","native-country", 568, 568, 20,1,0.008602151,4,0,1.000000e+00,5.480000e+02,2.000000e+01,9.647887e-01,3.521127e-02,5.680000e-01
"16","capital-loss", 566, 566, 18,1,0.008064516,4,1,1.000000e+00,5.480000e+02,1.800000e+01,9.681979e-01,3.180212e-02,5.660000e-01
"32","education", 561, 561, 15,1,0.008064516,4,2,1.000000e+00,5.460000e+02,1.500000e+01,9.732620e-01,2.673797e-02,5.610000e-01
"64","workclass", 538, 538, 10,1,0.003584229,4,1,1.000000e+00,5.280000e+02,1.000000e+01,9.814126e-01,1.858736e-02,5.380000e-01
"128","hours-per-week", 531, 531,  8,1,0.003072197,4,2,1.000000e+00,5.230000e+02,8.000000e+00,9.849341e-01,1.506591e-02,5.310000e-01
"256","workclass", 480, 480,  4,1,0.002150538,4,1,1.000000e+00,4.760000e+02,4.000000e+00,9.916667e-01,8.333333e-03,4.800000e-01
"512","occupation", 461, 461,  2,1,0.001792115,4,1,1.000000e+00,4.590000e+02,2.000000e+00,9.956616e-01,4.338395e-03,4.610000e-01
"1024","education", 441, 441,  1,1,0.001792115,4,3,1.000000e+00,4.400000e+02,1.000000e+00,9.977324e-01,2.267574e-03,4.410000e-01
"2048","<leaf>", 385, 385,  0,1,0.000000000,0,0,1.000000e+00,3.850000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.850000e-01
"2049","age",  56,  56,  1,1,0.001792115,4,0,1.000000e+00,5.500000e+01,1.000000e+00,9.821429e-01,1.785714e-02,5.600000e-02
"4098","<leaf>",  54,  54,  0,1,0.000000000,0,0,1.000000e+00,5.400000e+01,0.000000e+00,1.000000e+00,0.000000e+00,5.400000e-02
"4099","fnlwgt",   2,   2,  1,1,0.001792115,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"8198","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"8199","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"1025","age",  20,  20,  1,1,0.001792115,4,4,1.000000e+00,1.900000e+01,1.000000e+00,9.500000e-01,5.000000e-02,2.000000e-02
"2050","<leaf>",  16,  16,  0,1,0.000000000,0,0,1.000000e+00,1.600000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.600000e-02
"2051","fnlwgt",   4,   4,  1,1,0.001792115,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"4102","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"4103","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"513","occupation",  19,  19,  2,1,0.002150538,4,3,1.000000e+00,1.700000e+01,2.000000e+00,8.947368e-01,1.052632e-01,1.900000e-02
"1026","<leaf>",  12,  12,  0,1,0.000000000,0,0,1.000000e+00,1.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.200000e-02
"1027","age",   7,   7,  2,1,0.002150538,4,2,1.000000e+00,5.000000e+00,2.000000e+00,7.142857e-01,2.857143e-01,7.000000e-03
"2054","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"2055","age",   4,   4,  2,1,0.002150538,4,0,1.000000e+00,2.000000e+00,2.000000e+00,5.000000e-01,5.000000e-01,4.000000e-03
