"","count","ncat","improve","index","adj"
"relationship",1000,6,81.3707900062809,1,0
"marital-status",1000,7,81.3388888888888,2,0
"occupation",1000,15,51.1009414004653,3,0
"education",1000,16,49.9219334719335,4,0
"education-num",1000,-1,49.9219334719335,10.5,0
"marital-status",0,7,0.996,5,0.98876404494382
"sex",0,2,0.778,6,0.376404494382023
"age",0,-1,0.755,37.5,0.311797752808989
"occupation",0,15,0.703,7,0.165730337078652
"hours-per-week",0,-1,0.693,41,0.137640449438202
"capital-gain",644,-1,12.9078219916729,4792,0
"occupation",644,15,7.91572909469025,8,0
"capital-loss",644,-1,7.34132375776394,2113,0
"hours-per-week",644,-1,6.91600048190185,49.5,0
"workclass",644,9,6.90114641616616,9,0
"capital-loss",637,-1,7.50407344855553,2113,0
"education",637,16,6.5406942264085,10,0
"education-num",637,-1,6.5406942264085,14.5,0
"occupation",637,15,5.32559582589281,11,0
"workclass",637,9,4.51569115024267,12,0
"education",633,16,4.93483601291035,13,0
"education-num",633,-1,4.93483601291035,14.5,0
"occupation",633,15,3.63817382113265,14,0
"workclass",633,9,3.20117147837927,15,0
"hours-per-week",633,-1,2.70729746958234,49.5,0
"education-num",0,-1,1,14.5,1
"hours-per-week",627,-1,2.46742522267613,55.5,0
"occupation",627,15,2.35896714252961,16,0
"native-country",627,42,1.91473674019494,17,0
"workclass",627,9,1.83992668837871,18,0
"education",627,16,1.65661317675429,19,0
"native-country",602,42,1.95043697934228,20,0
"workclass",602,9,0.931669030164244,21,0
"occupation",602,15,0.900418893543241,22,0
"age",602,-1,0.601450774812308,36.5,0
"education-num",602,-1,0.52500111725444,13.5,0
"occupation",601,15,0.696587558747115,23,0
"native-country",601,42,0.624006440399407,24,0
"education-num",601,-1,0.537357064930179,13.5,0
"education",601,16,0.537357064930177,25,0
"age",601,-1,0.441096440098121,36.5,0
"education",0,16,0.84026622296173,26,0.157894736842106
"education-num",0,-1,0.84026622296173,10.5,0.157894736842106
