"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","workclass",1000,1000,438,1,0.5639269406,4,5,  1.00000000,562.00000000,438.00000000,  0.56200000,  0.43800000,  1.00000000
"2","relationship", 729, 729,179,1,0.0673515982,4,5,  1.00000000,550.00000000,179.00000000,  0.75445816,  0.24554184,  0.72900000
"4","capital-gain", 387, 387, 22,1,0.0136986301,4,0,  1.00000000,365.00000000, 22.00000000,  0.94315245,  0.05684755,  0.38700000
"8","native-country", 377, 377, 14,1,0.0022831050,4,0,  1.00000000,363.00000000, 14.00000000,  0.96286472,  0.03713528,  0.37700000
"16","occupation", 376, 376, 13,1,0.0015220700,4,5,  1.00000000,363.00000000, 13.00000000,  0.96542553,  0.03457447,  0.37600000
"32","<leaf>", 244, 244,  0,1,0.0000000000,0,0,  1.00000000,244.00000000,  0.00000000,  1.00000000,  0.00000000,  0.24400000
"33","age", 132, 132, 13,1,0.0015220700,4,5,  1.00000000,119.00000000, 13.00000000,  0.90151515,  0.09848485,  0.13200000
"66","<leaf>",  55,  55,  0,1,0.0000000000,0,0,  1.00000000, 55.00000000,  0.00000000,  1.00000000,  0.00000000,  0.05500000
"67","age",  77,  77, 13,1,0.0015220700,4,1,  1.00000000, 64.00000000, 13.00000000,  0.83116883,  0.16883117,  0.07700000
"134","education",  73,  73, 10,1,0.0015220700,4,0,  1.00000000, 63.00000000, 10.00000000,  0.86301370,  0.13698630,  0.07300000
"268","fnlwgt",  72,  72,  9,1,0.0015220700,4,2,  1.00000000, 63.00000000,  9.00000000,  0.87500000,  0.12500000,  0.07200000
"536","<leaf>",  20,  20,  0,1,0.0000000000,0,0,  1.00000000, 20.00000000,  0.00000000,  1.00000000,  0.00000000,  0.02000000
"537","fnlwgt",  52,  52,  9,1,0.0015220700,4,0,  1.00000000, 43.00000000,  9.00000000,  0.82692308,  0.17307692,  0.05200000
"1074","workclass",  51,  51,  8,1,0.0015220700,4,4,  1.00000000, 43.00000000,  8.00000000,  0.84313725,  0.15686275,  0.05100000
"2148","<leaf>",  15,  15,  0,1,0.0000000000,0,0,  1.00000000, 15.00000000,  0.00000000,  1.00000000,  0.00000000,  0.01500000
"2149","marital-status",  36,  36,  8,1,0.0015220700,4,1,  1.00000000, 28.00000000,  8.00000000,  0.77777778,  0.22222222,  0.03600000
"4298","relationship",  31,  31,  5,1,0.0015220700,4,5,  1.00000000, 26.00000000,  5.00000000,  0.83870968,  0.16129032,  0.03100000
"8596","<leaf>",  15,  15,  0,1,0.0000000000,0,0,  1.00000000, 15.00000000,  0.00000000,  1.00000000,  0.00000000,  0.01500000
"8597","education",  16,  16,  5,1,0.0015220700,4,5,  1.00000000, 11.00000000,  5.00000000,  0.68750000,  0.31250000,  0.01600000
"17194","occupation",  11,  11,  2,1,0.0015220700,4,4,  1.00000000,  9.00000000,  2.00000000,  0.81818182,  0.18181818,  0.01100000
"34388","<leaf>",   7,   7,  0,1,0.0000000000,0,0,  1.00000000,  7.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00700000
"34389","sex",   4,   4,  2,1,0.0015220700,4,0,  1.00000000,  2.00000000,  2.00000000,  0.50000000,  0.50000000,  0.00400000
"68778","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"68779","<leaf>",   2,   2,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00200000
"17195","race",   5,   5,  2,2,0.0015220700,4,0,  2.00000000,  2.00000000,  3.00000000,  0.40000000,  0.60000000,  0.00500000
"34390","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"34391","<leaf>",   3,   3,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  3.00000000,  0.00000000,  1.00000000,  0.00300000
"4299","hours-per-week",   5,   5,  2,2,0.0015220700,4,1,  2.00000000,  2.00000000,  3.00000000,  0.40000000,  0.60000000,  0.00500000
"8598","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"8599","<leaf>",   3,   3,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  3.00000000,  0.00000000,  1.00000000,  0.00300000
"1075","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"269","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"135","workclass",   4,   4,  1,2,0.0015220700,4,0,  2.00000000,  1.00000000,  3.00000000,  0.25000000,  0.75000000,  0.00400000
"270","<leaf>",   1,   1,  0,1,0.0000000000,0,0,  1.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00100000
"271","<leaf>",   3,   3,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  3.00000000,  0.00000000,  1.00000000,  0.00300000
"17","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"9","education",  10,  10,  2,2,0.0022831050,4,5,  2.00000000,  2.00000000,  8.00000000,  0.20000000,  0.80000000,  0.01000000
"18","workclass",   3,   3,  1,1,0.0022831050,4,0,  1.00000000,  2.00000000,  1.00000000,  0.66666667,  0.33333333,  0.00300000
"36","<leaf>",   2,   2,  0,1,0.0000000000,0,0,  1.00000000,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  0.00200000
"37","<leaf>",   1,   1,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  1.00000000,  0.00000000,  1.00000000,  0.00100000
"19","<leaf>",   7,   7,  0,2,0.0000000000,0,0,  2.00000000,  0.00000000,  7.00000000,  0.00000000,  1.00000000,  0.00700000
"5","occupation", 342, 342,157,1,0.0673515982,4,5,  1.00000000,185.00000000,157.00000000,  0.54093567,  0.45906433,  0.34200000
"10","capital-gain", 157, 157, 35,1,0.0159817352,4,0,  1.00000000,122.00000000, 35.00000000,  0.77707006,  0.22292994,  0.15700000
