"","count","ncat","improve","index","adj"
"relationship",1000,6,81.4911386861314,1,0
"marital-status",1000,7,80.6504893213862,2,0
"capital-gain",1000,-1,50.3129649074834,4639.5,0
"education",1000,16,47.9875500259816,3,0
"education-num",1000,-1,47.9875500259815,12.5,0
"marital-status",0,7,0.994,4,0.980952380952381
"age",0,-1,0.767,34.5,0.26031746031746
"occupation",0,15,0.724,5,0.123809523809524
"workclass",0,9,0.721,6,0.114285714285714
"education",0,16,0.716,7,0.0984126984126982
"capital-gain",685,-1,19.113111932987,7565.5,0
"education",685,16,5.02521989083237,8,0
"education-num",685,-1,5.02521989083237,13.5,0
"age",685,-1,3.16535101638578,40.5,0
"occupation",685,15,2.83670978673871,9,0
"education",673,16,3.4320328140154,10,0
"education-num",673,-1,3.4320328140154,14.5,0
"capital-loss",673,-1,1.9380350951674,2581.5,0
"age",673,-1,1.00716761041011,47.5,0
"fnlwgt",673,1,0.938478640692853,22083.5,0
"education-num",0,-1,1,14.5,1
"capital-loss",668,-1,1.95530977026456,2581.5,0
"fnlwgt",668,1,0.955530380680042,22083.5,0
"age",668,-1,0.45309308996916,47.5,0
"occupation",668,15,0.394348145813645,11,0
"education",668,16,0.262805002240398,12,0
"fnlwgt",667,1,0.961344139960064,22083.5,0
"occupation",667,15,0.416060832845504,13,0
"age",667,-1,0.328801618608171,29.5,0
"education",667,16,0.135343333241664,14,0
"education-num",667,-1,0.115142428785601,11.5,0
"occupation",665,15,0.438285797137494,15,0
"age",665,-1,0.244670499778886,29.5,0
"fnlwgt",665,-1,0.168065201170887,403310,0
"education",665,16,0.150294148123633,16,0
"education-num",665,-1,0.129767743544569,11.5,0
"fnlwgt",605,-1,0.240126943256207,403310,0
"age",605,-1,0.190138204041958,62,0
"workclass",605,9,0.0771698073601117,17,0
"race",605,5,0.0527672609003087,18,0
"occupation",605,15,0.0347927325200144,19,0
"age",597,-1,0.196649916247933,62,0
"workclass",597,9,0.0836064379870636,20,0
"fnlwgt",597,1,0.00728821412026659,191097.5,0
"hours-per-week",597,1,0.00381837502928528,41,0
"occupation",597,15,0.0037927733907932,21,0
"occupation",10,15,1.8,22,0
"age",10,1,0.8,64.5,0
"workclass",10,9,0.8,23,0
"fnlwgt",10,-1,0.8,176030,0
"sex",10,2,0.466666666666666,24,0
"fnlwgt",8,1,1.75,407864.5,0
"education",8,16,1.75,25,0
"education-num",8,-1,1.75,11.5,0
"occupation",8,15,1.75,26,0
"race",8,5,1.75,27,0
"hours-per-week",60,-1,1.75238095238095,41,0
"marital-status",60,7,1.06666666666667,28,0
"fnlwgt",60,1,0.711111111111109,123231.5,0
"age",60,-1,0.697435897435897,33.5,0
"education",60,16,0.288095238095237,29,0
"education",0,16,0.783333333333333,30,0.0714285714285712
"native-country",0,42,0.783333333333333,31,0.0714285714285712
"fnlwgt",14,1,2.41428571428571,147752,0
"marital-status",14,7,2.28571428571429,32,0
"age",14,-1,1.71428571428571,33.5,0
"hours-per-week",14,1,1.0989010989011,42.5,0
"education",14,16,0.38095238095238,33,0
"age",0,-1,0.785714285714286,39,0.25
"workclass",0,9,0.785714285714286,34,0.25
"education",0,16,0.785714285714286,35,0.25
"marital-status",0,7,0.785714285714286,36,0.25
"sex",0,2,0.785714285714286,37,0.25
"education",10,16,0.8,38,0
"marital-status",10,7,0.466666666666666,39,0
"age",10,-1,0.3,33.5,0
"fnlwgt",10,-1,0.2,201707.5,0
"education-num",10,-1,0.2,11.5,0
"fnlwgt",2,-1,1,197994,0
"marital-status",2,7,1,40,0
"relationship",2,6,1,41,0
"workclass",4,9,1.5,42,0
"capital-gain",4,1,1.5,1662.5,0
"hours-per-week",4,1,1.5,57.5,0
"age",4,1,0.5,46,0
"fnlwgt",4,1,0.5,105790.5,0
"age",2,-1,1,41,0
"fnlwgt",2,-1,1,20071.5,0
"relationship",2,6,1,43,0
"hours-per-week",2,1,1,38.5,0
"workclass",5,9,2.4,44,0
"fnlwgt",5,-1,2.4,63959,0
"age",5,-1,1.06666666666667,50,0
"marital-status",5,7,1.06666666666667,45,0
"occupation",5,15,1.06666666666667,46,0
"fnlwgt",0,-1,1,63959,1
"age",0,-1,0.8,50,0.5
"hours-per-week",0,-1,0.8,45,0.5
"age",12,1,1.83333333333333,52,0
"workclass",12,9,1.83333333333333,47,0
"education",12,16,0.833333333333333,48,0
"education-num",12,-1,0.833333333333333,9.5,0
"hours-per-week",12,1,0.833333333333333,55,0
"occupation",315,15,27.5692307692308,49,0
"education",315,16,26.0820109976434,50,0
"education-num",315,-1,26.0820109976434,11.5,0
"capital-gain",315,-1,15.7920494699647,4621,0
"capital-loss",315,-1,6.27627118644065,1794,0
"education",0,16,0.793650793650794,51,0.458333333333333
"education-num",0,-1,0.793650793650794,12.5,0.458333333333333
"capital-gain",0,-1,0.657142857142857,6238,0.0999999999999999
"workclass",0,9,0.647619047619048,52,0.075
"relationship",0,6,0.638095238095238,53,0.0499999999999998
"capital-gain",195,-1,8.57708016621061,4621,0
"education",195,16,6.53037707390649,54,0
"education-num",195,-1,6.53037707390648,12.5,0
"age",195,-1,4.92369852369852,42.5,0
"fnlwgt",195,-1,3.49332982386875,83683.5,0
"education",0,16,0.948717948717949,55,0.0909090909090906
"age",184,-1,3.98550724637681,42.5,0
"education",184,16,3.54414922168544,56,0
"education-num",184,-1,2.96330598851516,8.5,0
"fnlwgt",184,-1,2.50840101927059,85362.5,0
"capital-loss",184,-1,2.17689918776874,2209.5,0
"occupation",0,15,0.608695652173913,57,0.181818181818182
"education",0,16,0.592391304347826,58,0.147727272727273
"fnlwgt",0,1,0.581521739130435,170662,0.125
"workclass",0,9,0.559782608695652,59,0.0795454545454547
"hours-per-week",0,1,0.548913043478261,28,0.0568181818181818
"occupation",96,15,1.52695067949305,60,0
"education",96,16,1.40350877192982,61,0
"education-num",96,-1,1.40350877192982,14,0
"capital-loss",96,-1,1.40350877192982,2228.5,0
"native-country",96,42,1.40350877192982,62,0
"workclass",0,9,0.65625,63,0.108108108108108
"fnlwgt",0,-1,0.65625,109066.5,0.108108108108108
"age",0,-1,0.645833333333333,24,0.0810810810810811
"education",0,16,0.645833333333333,64,0.0810810810810811
"hours-per-week",0,-1,0.645833333333333,36,0.0810810810810811
"capital-gain",37,-1,1.83933933933934,2604,0
"fnlwgt",37,1,0.840926640926641,32636,0
"age",37,-1,0.509273979862214,41.5,0
"education",37,16,0.355212355212355,65,0
"education-num",37,-1,0.344389844389845,12.5,0
"fnlwgt",36,1,0.944444444444445,32636,0
"age",36,-1,0.611111111111111,41.5,0
"education",36,16,0.444444444444445,66,0
"education-num",36,-1,0.444444444444445,12.5,0
"hours-per-week",36,-1,0.444444444444445,56,0
"age",2,-1,1,38,0
"fnlwgt",2,-1,1,28573,0
"education",2,16,1,67,0
"education-num",2,-1,1,11,0
"hours-per-week",2,1,1,70,0
"education",59,16,1.43741368487132,68,0
"age",59,-1,1.19593220338983,26.5,0
"fnlwgt",59,-1,1.19593220338983,111037,0
"education-num",59,-1,1.18351841028639,14,0
"capital-loss",59,-1,1.18351841028639,2208.5,0
"native-country",0,42,0.932203389830508,69,0.199999999999999
"age",54,-1,0.906676413255362,30.5,0
"fnlwgt",54,-1,0.896296296296295,111037,0
"education",54,16,0.808561808561812,70,0
"education-num",54,-1,0.667454688731286,8.5,0
"race",54,5,0.667454688731286,71,0
"hours-per-week",0,1,0.777777777777778,52.5,0.25
"fnlwgt",0,-1,0.740740740740741,56617,0.125
"education",0,16,0.740740740740741,72,0.125
"workclass",0,9,0.722222222222222,73,0.0624999999999999
"education",16,16,1.875,74,0
"education-num",16,-1,1.875,11.5,0
"hours-per-week",16,-1,0.375,58,0
"fnlwgt",16,1,0.208333333333333,193765.5,0
"occupation",16,15,0.208333333333333,75,0
"age",38,1,3.0796992481203,34.5,0
"native-country",38,42,1.11522048364154,76,0
"fnlwgt",38,-1,1.0812865497076,188668,0
"race",38,5,0.986842105263159,77,0
"education",38,16,0.842105263157897,78,0
"fnlwgt",0,1,0.763157894736842,128696.5,0.1
"native-country",0,42,0.763157894736842,79,0.1
"fnlwgt",28,-1,0.768253968253967,212660.5,0
"occupation",28,15,0.739495798319328,80,0
"capital-loss",28,-1,0.549450549450549,1813.5,0
"age",28,1,0.311688311688313,40.5,0
"race",28,5,0.311688311688313,81,0
"workclass",0,9,0.714285714285714,82,0.2
"education",0,16,0.714285714285714,83,0.2
"education-num",0,-1,0.714285714285714,9.5,0.2
"occupation",0,15,0.678571428571429,84,0.1
"race",0,5,0.678571428571429,85,0.1
"hours-per-week",18,-1,0.555555555555556,55,0
"fnlwgt",18,1,0.222222222222223,156281.5,0
"occupation",18,15,0.222222222222223,86,0
"age",18,1,0.174603174603175,36.5,0
"education",18,16,0.111111111111111,87,0
"occupation",0,15,0.888888888888889,88,0.333333333333333
"fnlwgt",3,1,1.33333333333333,156281.5,0
"occupation",3,15,1.33333333333333,89,0
"age",3,1,0.333333333333333,39,0
"education",3,16,0.333333333333333,90,0
"education-num",3,1,0.333333333333333,9.5,0
"occupation",10,15,1.8,91,0
"fnlwgt",10,1,1.08888888888889,225200,0
"capital-loss",10,-1,1.08888888888889,943.5,0
"hours-per-week",10,-1,1.08888888888889,43,0
"race",10,5,0.771428571428572,92,0
"age",0,1,0.8,36,0.6
"fnlwgt",0,-1,0.8,330905.5,0.6
"education",0,16,0.8,93,0.6
"education-num",0,-1,0.8,11.5,0.6
"race",0,5,0.8,94,0.6
"age",5,-1,1.06666666666667,37,0
