"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,37.1675943104515,2.45,0
"Petal.Width",99,-1,37.1675943104515,0.7,0
"Sepal.Length",99,-1,27.889949536381,5.55,0
"Sepal.Width",99,1,12.7984602784603,2.95,0
"Petal.Width",0,-1,1,0.7,1
"Sepal.Length",0,-1,0.929292929292929,5.45,0.857142857142857
"Sepal.Width",0,1,0.757575757575758,2.95,0.510204081632653
"Petal.Width",49,-1,17.2114965986395,1.75,0
"Petal.Length",49,-1,15.6116115411682,4.75,0
"Sepal.Length",49,-1,3.59863945578231,7.1,0
"Sepal.Width",49,-1,1.17412071211463,2.45,0
"Petal.Length",0,-1,0.897959183673469,4.75,0.791666666666667
"Sepal.Length",0,-1,0.673469387755102,6.15,0.333333333333333
"Sepal.Width",0,-1,0.612244897959184,3.15,0.208333333333333
"Petal.Length",25,-1,3.36695652173913,5.3,0
"Sepal.Length",25,1,1.61333333333333,5,0
"Petal.Width",25,-1,1.37523809523809,1.55,0
"Sepal.Width",25,1,0.71859649122807,2.65,0
"Sepal.Length",23,1,1.91304347826087,5,0
"Petal.Width",23,-1,0.913043478260869,1.65,0
"Sepal.Width",23,1,0.413043478260869,2.55,0
"Petal.Length",23,-1,0.0797101449275355,4.45,0
"Petal.Length",24,-1,0.583333333333332,4.85,0
"Sepal.Length",24,-1,0.416666666666666,5.95,0
"Sepal.Width",24,1,0.166666666666666,3.1,0
"Petal.Width",24,-1,0.166666666666666,1.85,0
"Sepal.Length",3,-1,1.33333333333333,5.95,0
"Sepal.Width",3,1,1.33333333333333,3.1,0
