"","count","ncat","improve","index","adj"
"Petal.Length",100,-1,37.4616666666667,2.35,0
"Petal.Width",100,-1,37.4616666666667,0.75,0
"Sepal.Length",100,-1,26.708961038961,5.55,0
"Sepal.Width",100,1,21.040202020202,3.35,0
"Petal.Width",0,-1,1,0.75,1
"Sepal.Length",0,-1,0.92,5.55,0.833333333333333
"Sepal.Width",0,1,0.87,3.35,0.729166666666667
"Petal.Width",48,-1,18.3569347319347,1.65,0
"Petal.Length",48,-1,16.7652898550725,4.75,0
"Sepal.Length",48,-1,4.08333333333333,5.95,0
"Sepal.Width",48,-1,1.04844322344322,2.75,0
"Petal.Length",0,-1,0.895833333333333,4.75,0.772727272727273
"Sepal.Length",0,-1,0.666666666666667,6.15,0.272727272727273
"Sepal.Width",0,-1,0.645833333333333,2.95,0.227272727272727
"Petal.Length",26,-1,3.69230769230769,4.95,0
"Petal.Width",26,-1,0.581196581196581,1.45,0
"Sepal.Width",26,1,0.445930880713489,2.3,0
"Sepal.Length",26,-1,0.263736263736263,5.95,0
"Sepal.Length",22,-1,0.409090909090908,5.95,0
"Petal.Length",22,-1,0.409090909090908,4.85,0
"Sepal.Width",22,1,0.194805194805194,3.15,0
"Petal.Width",22,-1,0.194805194805194,1.85,0
"Sepal.Width",0,-1,0.909090909090909,2.6,0.5
"Petal.Length",0,-1,0.863636363636364,5.05,0.25
"Sepal.Length",4,1,1.5,5.8,0
"Sepal.Width",4,1,1.5,3,0
"Petal.Length",4,-1,0.5,4.85,0
"Petal.Width",4,-1,0.5,1.9,0
