"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,38.4290733421168,2.45,0
"Petal.Width",99,-1,38.4290733421168,0.75,0
"Sepal.Length",99,-1,26.6373737373737,5.45,0
"Sepal.Width",99,1,21.161566687281,3.15,0
"Petal.Width",0,-1,1,0.75,1
"Sepal.Length",0,-1,0.919191919191919,5.45,0.826086956521739
"Sepal.Width",0,1,0.868686868686869,3.15,0.717391304347826
"Petal.Length",46,-1,13.345180351001,4.85,0
"Petal.Width",46,-1,13.0087891538102,1.65,0
"Sepal.Length",46,-1,6.26739130434783,6.85,0
"Sepal.Width",46,-1,1.899209486166,3.5,0
"Petal.Width",0,-1,0.869565217391304,1.55,0.647058823529412
"Sepal.Length",0,-1,0.760869565217391,6.85,0.352941176470588
"Sepal.Width",0,-1,0.673913043478261,2.95,0.117647058823529
"Sepal.Length",29,1,1.93103448275862,4.95,0
"Petal.Width",29,-1,0.93103448275862,1.65,0
"Sepal.Width",29,1,0.153256704980842,2.55,0
"Petal.Length",29,-1,0.0977011494252862,4.45,0
"Petal.Width",17,-1,2.54117647058824,1.75,0
"Petal.Length",17,-1,1.19117647058824,5.25,0
"Sepal.Length",17,-1,0.577540106951872,6.8,0
"Sepal.Width",17,-1,0.474509803921569,2.55,0
"Sepal.Width",0,-1,0.764705882352941,2.65,0.2
"Petal.Length",5,-1,2.4,5.35,0
"Sepal.Length",5,-1,0.9,6.95,0
"Petal.Width",5,1,0.9,1.45,0
"Sepal.Width",5,-1,0.4,2.55,0
