"","count","ncat","improve","index","adj"
"Petal.Length",100,-1,37.74,2.6,0
"Petal.Width",100,-1,37.74,0.8,0
"Sepal.Length",100,-1,26.4947018807523,5.45,0
"Sepal.Width",100,1,21.7580623973728,3.45,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.92,5.45,0.836734693877551
"Sepal.Width",0,1,0.87,3.15,0.73469387755102
"Petal.Width",49,-1,20.3478260869565,1.65,0
"Petal.Length",49,-1,17,5.05,0
"Sepal.Length",49,-1,5,5.75,0
"Sepal.Width",49,-1,2.84444444444444,3.35,0
"Petal.Length",0,-1,0.938775510204082,4.75,0.869565217391304
"Sepal.Length",0,-1,0.714285714285714,5.75,0.391304347826087
"Sepal.Width",0,-1,0.612244897959184,2.95,0.173913043478261
"Petal.Length",23,-1,0.985507246376812,5.05,0
"Petal.Width",23,-1,0.747412008281574,1.75,0
"Sepal.Width",23,1,0.267558528428095,2.95,0
"Sepal.Length",23,-1,0.257437070938215,5.95,0
"Sepal.Length",0,-1,0.826086956521739,6.15,0.333333333333333
"Petal.Width",0,-1,0.826086956521739,1.75,0.333333333333333
"Sepal.Width",0,-1,0.782608695652174,2.55,0.166666666666667
"Sepal.Length",6,1,1.06666666666667,6.5,0
"Sepal.Width",6,1,1.06666666666667,3.1,0
"Petal.Length",6,1,0.266666666666667,4.65,0
"Petal.Width",6,-1,0.266666666666667,1.85,0
"Sepal.Width",5,1,1.6,3.1,0
"Sepal.Length",5,-1,0.6,5.95,0
"Petal.Length",5,-1,0.266666666666667,4.85,0
"Petal.Width",5,1,0.1,1.75,0
