"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,34.3137030684201,4.85,0
"Petal.Width",99,-1,31.7293523469994,1.55,0
"Sepal.Length",99,-1,23.7346955644828,6.05,0
"Sepal.Width",99,1,11.4206904206904,3.25,0
"Petal.Width",0,-1,0.94949494949495,1.75,0.891304347826087
"Sepal.Length",0,-1,0.878787878787879,6.05,0.739130434782609
"Sepal.Width",0,-1,0.626262626262626,3.15,0.195652173913044
"Petal.Length",53,-1,24.4709433962264,2.45,0
"Petal.Width",53,-1,24.4709433962264,0.75,0
"Sepal.Length",53,-1,14.1421457422675,5.55,0
"Sepal.Width",53,1,10.585864031147,2.95,0
"Petal.Width",0,-1,1,0.75,1
"Sepal.Length",0,-1,0.867924528301887,5.45,0.72
"Sepal.Width",0,1,0.830188679245283,2.95,0.64
"Petal.Width",25,-1,2.34666666666667,1.65,0
"Sepal.Length",25,1,0.76695652173913,5,0
"Petal.Length",25,-1,0.437575757575757,4.75,0
"Sepal.Width",25,1,0.25142857142857,2.85,0
"Petal.Length",0,-1,0.92,4.75,0.333333333333334
"Sepal.Width",3,1,1.33333333333333,3,0
"Sepal.Length",3,1,0.333333333333333,5.4,0
"Petal.Length",3,1,0.333333333333333,4.65,0
"Petal.Width",3,1,0.333333333333333,1.75,0
