"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,31.174847062171,2.75,0
"Petal.Width",99,-1,31.174847062171,0.8,0
"Sepal.Length",99,-1,25.6565550127194,5.45,0
"Sepal.Width",99,1,15.0630480630481,3.35,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.95959595959596,5.45,0.857142857142857
"Sepal.Width",0,1,0.868686868686869,3.35,0.535714285714286
"Petal.Width",71,-1,26.1381261481935,1.65,0
"Petal.Length",71,-1,24.2329039170085,5.05,0
"Sepal.Length",71,-1,8.44321931589537,6.35,0
"Sepal.Width",71,1,3.05107065155158,3.25,0
"Petal.Length",0,-1,0.943661971830986,4.75,0.84
"Sepal.Length",0,-1,0.802816901408451,6.35,0.44
"Sepal.Width",0,-1,0.690140845070423,3.35,0.12
"Petal.Length",46,-1,0.956521739130434,5,0
"Sepal.Width",46,1,0.156521739130434,2.85,0
"Petal.Width",46,1,0.0565217391304331,1.55,0
"Sepal.Length",46,-1,0.0210378681626928,6.2,0
"Sepal.Length",2,-1,1,6.15,0
"Sepal.Width",2,-1,1,2.75,0
"Petal.Width",2,1,1,1.55,0
"Petal.Length",25,-1,1.28,5.05,0
"Petal.Width",25,-1,0.76695652173913,1.75,0
"Sepal.Length",25,-1,0.275238095238093,5.95,0
"Sepal.Width",25,1,0.101052631578947,2.95,0
"Sepal.Length",0,-1,0.88,6.2,0.4
"Petal.Width",0,-1,0.88,1.75,0.4
"Sepal.Length",5,1,0.9,6.4,0
"Sepal.Width",5,1,0.9,3.1,0
"Petal.Length",5,1,0.9,4.95,0
"Petal.Width",5,-1,0.0666666666666664,1.75,0
"Sepal.Width",4,1,1.5,3.1,0
"Sepal.Length",4,-1,0.5,5.95,0
"Petal.Length",4,1,0.166666666666667,4.65,0
"Petal.Width",4,1,0.166666666666667,1.75,0
