"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,31.5367835474218,4.85,0
"Petal.Width",99,-1,31.4225341651812,1.75,0
"Sepal.Length",99,-1,20.7610264810265,5.55,0
"Sepal.Width",99,1,11.6101375197761,3.45,0
"Petal.Width",0,-1,0.939393939393939,1.55,0.872340425531915
"Sepal.Length",0,-1,0.848484848484849,5.95,0.680851063829787
"Sepal.Width",0,1,0.717171717171717,2.75,0.404255319148936
"Petal.Length",47,-1,22.5124884366327,2.6,0
"Petal.Width",47,-1,22.5124884366327,0.75,0
"Sepal.Width",47,1,12.3059666975023,3.05,0
"Sepal.Length",47,-1,10.9581406105458,5.45,0
"Petal.Width",0,-1,1,0.75,1
"Sepal.Width",0,1,0.872340425531915,3.05,0.739130434782609
"Sepal.Length",0,-1,0.851063829787234,5.45,0.695652173913044
"Petal.Width",23,-1,0.91304347826087,1.7,0
"Petal.Length",23,-1,0.579710144927537,4.75,0
"Sepal.Length",23,-1,0.135265700483091,6.15,0
"Sepal.Width",23,1,0.0559006211180115,2.85,0
"Petal.Length",0,-1,0.956521739130435,4.75,0.500000000000001
"Sepal.Length",2,-1,1,6.05,0
"Sepal.Width",2,1,1,3,0
"Petal.Width",52,-1,2.65384615384616,1.75,0
"Petal.Length",52,-1,1.2902097902098,5.25,0
"Sepal.Length",52,-1,0.510989010989016,7.05,0
"Sepal.Width",52,1,0.436454849498332,2.65,0
"Petal.Length",6,-1,1.5,5.35,0
"Sepal.Width",6,1,1.5,2.65,0
"Sepal.Length",6,-1,0.6,7.05,0
"Petal.Width",6,1,0.6,1.45,0
"Sepal.Width",4,1,1.5,2.45,0
"Sepal.Length",4,1,0.5,6.35,0
"Petal.Width",4,1,0.5,1.55,0
"Petal.Length",4,1,0.166666666666667,5.05,0
