"","count","ncat","improve","index","adj"
"Petal.Length",100,-1,38.6336170212766,2.45,0
"Petal.Width",100,-1,38.6336170212766,0.7,0
"Sepal.Length",100,-1,32.1855128205128,5.45,0
"Sepal.Width",100,1,19.4176825785394,3.05,0
"Petal.Width",0,-1,1,0.7,1
"Sepal.Length",0,-1,0.95,5.45,0.893617021276596
"Sepal.Width",0,1,0.86,3.05,0.702127659574468
"Petal.Width",47,-1,15.6436378806842,1.7,0
"Petal.Length",47,-1,15.6357947434293,4.75,0
"Sepal.Length",47,-1,6.6970262535772,5.75,0
"Sepal.Width",47,-1,5.4063829787234,2.65,0
"Petal.Length",0,-1,0.914893617021277,4.75,0.764705882352941
"Sepal.Width",0,-1,0.808510638297872,2.65,0.470588235294117
"Sepal.Length",0,-1,0.787234042553192,5.75,0.411764705882353
"Petal.Length",17,-1,3.52941176470588,5.35,0
"Sepal.Length",17,-1,1.65441176470588,6.9,0
"Petal.Width",17,-1,0.862745098039216,1.35,0
"Sepal.Width",17,-1,0.418300653594772,2.55,0
"Petal.Length",30,-1,0.6,4.85,0
"Sepal.Length",30,-1,0.333333333333333,5.95,0
"Sepal.Width",30,1,0.333333333333333,3.15,0
"Petal.Width",30,-1,0.133333333333333,1.85,0
"Sepal.Length",3,-1,1.33333333333333,5.95,0
"Sepal.Width",3,1,1.33333333333333,3.1,0
