"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,28.2828282828283,2.45,0
"Petal.Width",99,-1,28.2828282828283,0.8,0
"Sepal.Length",99,-1,18.4129183729184,5.45,0
"Sepal.Width",99,1,18.0821714683784,3.15,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.929292929292929,5.45,0.708333333333333
"Sepal.Width",0,1,0.909090909090909,3.15,0.625
"Petal.Width",75,-1,25.8133333333333,1.65,0
"Petal.Length",75,-1,23.1009495252374,4.75,0
"Sepal.Length",75,-1,9,5.55,0
"Sepal.Width",75,-1,9,2.45,0
"Petal.Length",0,-1,0.92,4.75,0.76
"Sepal.Length",0,-1,0.786666666666667,6.15,0.36
"Sepal.Width",0,-1,0.76,2.75,0.28
"Petal.Length",50,-1,2.50666666666667,4.95,0
"Sepal.Width",50,1,0.549219858156028,2.25,0
"Petal.Width",50,-1,0.506666666666669,1.35,0
"Sepal.Length",50,-1,0.373333333333335,5.9,0
"Sepal.Width",3,1,1.33333333333333,2.65,0
"Petal.Width",3,1,1.33333333333333,1.55,0
"Sepal.Length",3,-1,0.333333333333333,6.05,0
"Petal.Length",3,1,0.333333333333333,5.05,0
"Petal.Length",25,-1,0.822857142857142,5.05,0
"Petal.Width",25,-1,0.76695652173913,1.75,0
"Sepal.Width",25,1,0.25142857142857,2.95,0
"Sepal.Length",25,-1,0.150588235294116,6.75,0
"Sepal.Length",0,-1,0.84,5.75,0.428571428571428
"Petal.Width",0,-1,0.8,1.75,0.285714285714286
"Sepal.Width",0,-1,0.76,2.55,0.142857142857143
"Sepal.Width",7,1,1.52380952380952,2.9,0
"Sepal.Length",7,1,1.19047619047619,6.45,0
"Petal.Width",7,-1,0.457142857142857,1.9,0
"Petal.Length",7,1,0.257142857142857,4.95,0
"Sepal.Length",0,1,0.857142857142857,5.8,0.666666666666667
"Petal.Width",0,-1,0.714285714285714,1.9,0.333333333333333
"Sepal.Length",3,-1,0.333333333333333,6,0
"Sepal.Width",3,1,0.333333333333333,3.1,0
"Petal.Length",3,-1,0.333333333333333,4.85,0
"Petal.Width",3,-1,0.333333333333333,1.75,0
"Sepal.Length",2,1,1,6.4,0
"Petal.Length",2,1,1,4.95,0
"Petal.Width",2,-1,1,1.75,0
