"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,35.8355060812204,4.75,0
"Petal.Width",99,-1,32.9448158051099,1.7,0
"Sepal.Length",99,-1,28.9162661093695,5.45,0
"Sepal.Width",99,1,11.4286393345217,3.05,0
"Petal.Width",0,-1,0.97979797979798,1.7,0.959183673469388
"Sepal.Length",0,-1,0.878787878787879,6.15,0.755102040816326
"Sepal.Width",0,1,0.717171717171717,2.85,0.428571428571428
"Petal.Length",49,-1,24.2448979591837,2.5,0
"Petal.Width",49,-1,24.2448979591837,0.7,0
"Sepal.Length",49,-1,20.5207600281492,5.45,0
"Sepal.Width",49,1,13.9689122961012,2.95,0
"Petal.Width",0,-1,1,0.7,1
"Sepal.Length",0,-1,0.959183673469388,5.45,0.909090909090909
"Sepal.Width",0,1,0.877551020408163,2.95,0.727272727272727
"Sepal.Length",50,-1,0.960000000000001,5.95,0
"Petal.Length",50,-1,0.626666666666667,4.85,0
"Sepal.Width",50,1,0.210000000000001,3.15,0
"Petal.Width",50,-1,0.160000000000001,1.85,0
"Sepal.Length",2,1,1,5.85,0
"Sepal.Width",2,1,1,3,0
"Petal.Length",2,-1,1,4.95,0
"Petal.Width",2,-1,1,2.1,0
