"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,28.5831285831286,2.45,0
"Petal.Width",99,-1,28.5831285831286,0.8,0
"Sepal.Length",99,-1,20.0890745290745,5.45,0
"Sepal.Width",99,1,12.260136577038,3.15,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.939393939393939,5.45,0.76
"Sepal.Width",0,1,0.858585858585859,3.35,0.44
"Petal.Length",74,-1,23.8941441441441,4.95,0
"Petal.Width",74,-1,23.8941441441441,1.75,0
"Sepal.Length",74,-1,5.97498991528843,7.05,0
"Sepal.Width",74,1,5.2972972972973,3.05,0
"Petal.Width",0,-1,0.878378378378378,1.85,0.625
"Sepal.Length",0,-1,0.77027027027027,7.05,0.291666666666667
"Sepal.Width",0,-1,0.716216216216216,3.15,0.125
"Petal.Width",50,-1,7.33333333333333,1.65,0
"Sepal.Width",50,1,1.51559251559252,2.85,0
"Sepal.Length",50,1,1.17391304347826,6.5,0
"Petal.Length",50,-1,0.351351351351351,4.45,0
"Sepal.Width",6,1,1.66666666666667,3.1,0
"Sepal.Length",6,-1,0.333333333333333,5.95,0
"Petal.Length",6,-1,0.166666666666667,4.85,0
"Petal.Width",6,1,0.0666666666666664,1.75,0
"Petal.Length",24,-1,0.583333333333332,5.05,0
"Petal.Width",24,-1,0.316666666666666,1.75,0
"Sepal.Width",24,1,0.0833333333333324,2.95,0
"Sepal.Length",24,1,0.07051282051282,6.6,0
"Sepal.Width",0,-1,0.916666666666667,2.55,0.333333333333333
"Sepal.Length",3,1,1.33333333333333,6.5,0
"Sepal.Width",3,1,1.33333333333333,2.75,0
"Petal.Width",3,1,0.333333333333333,1.6,0
