"","count","ncat","improve","index","adj"
"Petal.Length",99,-1,31.4193939393939,5.05,0
"Petal.Width",99,-1,31.2702762923351,1.75,0
"Sepal.Length",99,-1,24.0393939393939,5.85,0
"Sepal.Width",99,1,10.9250467370984,3.35,0
"Petal.Width",0,-1,0.95959595959596,1.75,0.918367346938775
"Sepal.Length",0,-1,0.848484848484849,5.85,0.693877551020408
"Sepal.Width",0,1,0.606060606060606,3.05,0.204081632653061
"Petal.Length",50,-1,21.7051851851852,2.7,0
"Petal.Width",50,-1,21.7051851851852,0.8,0
"Sepal.Length",50,-1,16.12,5.45,0
"Sepal.Width",50,1,9.90888888888889,3.3,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.92,5.45,0.826086956521739
"Sepal.Width",0,1,0.82,3.3,0.608695652173913
"Petal.Width",27,-1,2.50572390572391,1.6,0
"Sepal.Length",27,1,1.50712250712251,4.95,0
"Petal.Length",27,-1,1.48624338624338,4.75,0
"Sepal.Width",27,1,0.529100529100528,2.55,0
"Petal.Length",0,-1,0.851851851851852,4.75,0.2
"Petal.Length",22,-1,1.90909090909091,4.95,0
"Sepal.Width",22,1,0.575757575757575,2.3,0
"Petal.Width",22,-1,0.242424242424242,1.45,0
"Sepal.Length",22,-1,0.0909090909090897,5.9,0
"Sepal.Width",5,1,1.06666666666667,2.9,0
"Sepal.Length",5,1,0.9,6.45,0
"Petal.Length",5,1,0.9,4.95,0
"Petal.Width",5,-1,0.0666666666666664,1.75,0
"Petal.Length",0,1,0.8,4.85,0.5
"Sepal.Length",3,-1,0.333333333333333,6,0
"Sepal.Width",3,1,0.333333333333333,3.1,0
"Petal.Length",3,-1,0.333333333333333,4.85,0
"Petal.Width",3,-1,0.333333333333333,1.75,0
"Sepal.Length",2,1,1,6.4,0
"Petal.Length",2,1,1,4.95,0
"Petal.Width",2,-1,1,1.75,0
