"","count","ncat","improve","index","adj"
"Petal.Width",99,-1,34.0438594310621,1.65,0
"Petal.Length",99,-1,31.4956179441474,4.75,0
"Sepal.Length",99,-1,25.0885306264617,5.45,0
"Sepal.Width",99,1,11.6724386724387,3.35,0
"Petal.Length",0,-1,0.95959595959596,4.75,0.91304347826087
"Sepal.Length",0,-1,0.828282828282828,6.15,0.630434782608696
"Sepal.Width",0,-1,0.636363636363636,3.25,0.217391304347826
"Petal.Length",53,-1,25.510885341074,2.7,0
"Petal.Width",53,-1,25.510885341074,0.8,0
"Sepal.Length",53,-1,19.9596765498652,5.45,0
"Sepal.Width",53,1,12.3929065456759,2.95,0
"Petal.Width",0,-1,1,0.8,1
"Sepal.Length",0,-1,0.943396226415094,5.45,0.884615384615385
"Sepal.Width",0,1,0.849056603773585,2.95,0.692307692307692
"Petal.Length",26,-1,1.92307692307692,4.95,0
"Sepal.Width",26,1,0.423076923076922,2.25,0
"Petal.Width",26,-1,0.173076923076922,1.45,0
"Sepal.Length",26,1,0.0659340659340657,6.05,0
"Petal.Length",46,-1,0.456521739130434,4.85,0
"Sepal.Length",46,-1,0.356521739130434,5.95,0
"Petal.Width",46,-1,0.24223602484472,1.85,0
"Sepal.Width",46,-1,0.0676328502415446,3.25,0
"Petal.Width",0,-1,0.934782608695652,1.85,0.250000000000001
"Sepal.Width",4,1,1.5,3.1,0
"Sepal.Length",4,-1,0.5,5.95,0
"Petal.Length",4,1,0.166666666666667,4.65,0
"Petal.Width",4,1,0.166666666666667,1.75,0
