"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.86178048558698,0.563827274982942,0
"petal_width",100,-1,0.831534101546412,0.198325824330719,0
"sepal_length",100,-1,0.774250982555786,-0.113090012414076,0
"sepal_width",100,1,0.488623159851676,-0.247077862450949,0
"petal_width",0,-1,0.97,0.198325824330719,0.914285714285714
"sepal_length",0,-1,0.95,0.250413598916878,0.857142857142857
"sepal_width",0,1,0.82,-0.477274628709596,0.485714285714286
"petal_length",35,-1,1,-0.658177403659526,0
"petal_width",35,-1,1,-0.591467281411086,0
"sepal_width",35,1,0.603811919504643,-0.0168810961923025,0
"sepal_length",35,-1,0.592494806094183,-0.47659362374503,0
"petal_width",0,-1,1,-0.591467281411086,1
"sepal_length",0,-1,0.885714285714286,-0.47659362374503,0.75
"sepal_width",0,1,0.885714285714286,-0.0168810961923025,0.75
