"","count","ncat","improve","index","adj"
"petal_width",100,-1,0.851393188854489,0.659038469346772,0
"petal_length",100,-1,0.838114054924738,0.563827274982942,0
"sepal_length",100,-1,0.691121743753323,-0.113090012414076,0
"sepal_width",100,1,0.339039297849366,0.213315670066344,0
"petal_length",0,-1,0.99,0.563827274982942,0.970588235294118
"sepal_length",0,-1,0.88,-0.113090012414076,0.647058823529412
"sepal_width",0,1,0.75,-0.707471394968242,0.264705882352941
"petal_length",34,-1,1,-0.601339976745923,0
"petal_width",34,-1,1,-0.525651189265936,0
"sepal_width",34,1,0.790123456790124,-0.247077862450949,0
"sepal_length",34,-1,0.594184027777778,-0.355425753301379,0
"petal_width",0,-1,1,-0.525651189265936,1
"sepal_width",0,1,0.941176470588235,-0.247077862450949,0.875
"sepal_length",0,-1,0.882352941176471,-0.47659362374503,0.75
