"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.841479524438575,0.563827274982942,0
"petal_width",100,-1,0.80551886100103,0.593222377201622,0
"sepal_length",100,-1,0.720198779643959,0.129245728473227,0
"sepal_width",100,1,0.410321592309315,0.213315670066344,0
"petal_width",0,-1,0.99,0.593222377201622,0.971428571428571
"sepal_length",0,-1,0.94,0.49274933980418,0.828571428571428
"sepal_width",0,-1,0.77,-0.247077862450949,0.342857142857143
"petal_length",35,-1,0.999999999999999,-0.715014830573129,0
"petal_width",35,-1,0.999999999999999,-0.525651189265936,0
"sepal_width",35,1,0.782608695652174,0.0982172869370209,0
"sepal_length",35,-1,0.59703947368421,-0.47659362374503,0
"petal_width",0,-1,1,-0.525651189265936,1
"sepal_width",0,1,0.942857142857143,0.0982172869370209,0.857142857142857
"sepal_length",0,-1,0.885714285714286,-0.658345429410507,0.714285714285714
