"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.624019693565957,0.677502128810148,0
"petal_width",100,-1,0.599629913126189,0.659038469346772,0
"sepal_length",100,-1,0.577470535748035,0.371581469360529,0
"sepal_width",100,1,0.135630081803128,0.673709202583636,0
"petal_width",0,-1,0.98,0.856486745782223,0.904761904761905
"sepal_length",0,-1,0.96,0.371581469360529,0.809523809523809
"petal_length",79,-1,0.930459721157398,-0.743433544029931,0
"petal_width",79,-1,0.930459721157398,-0.657283373556236,0
"sepal_length",79,-1,0.682021466905189,-0.355425753301379,0
"sepal_width",79,1,0.661368236147707,-0.247077862450949,0
"petal_width",0,-1,1,-0.657283373556236,1
"sepal_length",0,-1,0.949367088607595,-0.355425753301379,0.75
"sepal_width",0,1,0.936708860759494,-0.247077862450949,0.6875
"petal_width",63,-1,0.491935483870964,0.659038469346772,0
"sepal_length",63,-1,0.322580645161288,0.371581469360529,0
"petal_length",63,-1,0.322580645161288,0.563827274982942,0
"sepal_width",63,1,0.129032258064516,-0.477274628709596,0
"petal_length",0,-1,0.984126984126984,0.563827274982942,0.499999999999998
"sepal_length",2,-1,1,0.250413598916878,0
"sepal_width",2,1,1,-0.131979479321626,0
