"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.881889763779527,-0.743433544029931,0
"petal_width",100,-1,0.881889763779527,-0.525651189265936,0
"sepal_length",100,-1,0.801884543731882,-0.355425753301379,0
"sepal_width",100,1,0.252843394575678,0.213315670066344,0
"petal_width",0,-1,1,-0.525651189265936,1
"sepal_length",0,-1,0.97,-0.355425753301379,0.9
"sepal_width",0,1,0.85,-0.0168810961923025,0.5
"petal_length",30,-1,0.741512345679012,0.506989848069338,0
"petal_width",30,-1,0.666666666666666,0.724854561491922,0
"sepal_length",30,-1,0.520833333333333,0.250413598916878,0
"sepal_width",30,-1,0.1875,0.213315670066344,0
"sepal_length",0,-1,0.933333333333333,0.250413598916878,0.833333333333333
"petal_width",0,-1,0.9,0.461590192911321,0.75
"sepal_width",0,-1,0.7,-1.16786492748553,0.25
"sepal_length",12,1,1,-1.02184904074146,0
"petal_width",12,-1,0.999999999999998,0.593222377201622,0
"sepal_width",12,1,0.272727272727273,-1.16786492748553,0
"petal_length",12,-1,0.127272727272727,0.393314994242132,0
"petal_length",18,-1,0.294117647058823,0.734339555723751,0
"petal_width",18,-1,0.294117647058823,0.724854561491922,0
"sepal_width",18,-1,0.0735294117647058,-0.0168810961923025,0
"sepal_length",18,1,0.0470588235294118,0.91683688635696,0
"petal_width",3,-1,1,0.724854561491922,0
"sepal_length",3,1,1,0.795669015913309,0
"sepal_width",3,1,1,-0.362176245580272,0
"petal_length",3,1,1,0.677502128810148,0
