"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.588980787828924,-0.601339976745923,0
"petal_width",100,-1,0.588980787828924,-0.657283373556236,0
"sepal_length",100,-1,0.412936990843082,-0.47659362374503,0
"sepal_width",100,1,0.210321460545278,0.44351243632499,0
"petal_width",0,-1,1,-0.657283373556236,1
"sepal_length",0,-1,0.96,-0.658345429410507,0.75
"sepal_width",0,1,0.92,0.44351243632499,0.5
"petal_length",84,-1,0.857941095534569,0.677502128810148,0
"petal_width",84,-1,0.719540405389932,0.593222377201622,0
"sepal_length",84,-1,0.414860681114552,1.03800475680061,0
"sepal_width",84,-1,0.195554734069591,-0.0168810961923025,0
"petal_width",0,-1,0.94047619047619,0.724854561491922,0.705882352941176
"sepal_length",0,-1,0.892857142857143,1.03800475680061,0.470588235294118
"sepal_width",0,-1,0.845238095238095,-0.0168810961923025,0.235294117647059
"sepal_length",67,1,1,-1.08243297596329,0
"petal_width",67,-1,0.492424242424247,0.593222377201622,0
"sepal_width",67,1,0.187878787878788,-1.16786492748553,0
"petal_length",67,-1,0.0863636363636372,0.393314994242132,0
"sepal_length",17,-1,0.291666666666666,0.250413598916878,0
"petal_width",17,-1,0.203125,0.659038469346772,0
"sepal_width",17,-1,0.15,-0.707471394968242,0
"petal_length",17,-1,0.15,0.791176982637354,0
"sepal_width",0,-1,0.882352941176471,-0.707471394968242,0.333333333333333
"petal_length",0,-1,0.882352941176471,0.791176982637354,0.333333333333333
"petal_width",3,-1,0.25,0.724854561491922,0
"sepal_length",3,1,0.25,0.0686617932514007,0
"sepal_width",3,1,0.25,-1.39806169374418,0
"petal_length",3,1,0.25,0.734339555723751,0
"sepal_width",2,1,1,-1.39806169374418,0
"petal_length",2,1,1,0.734339555723751,0
"petal_width",2,1,1,0.461590192911321,0
