"","count","ncat","improve","index","adj"
"petal_width",100,-1,0.793006993006993,0.659038469346772,0
"petal_length",100,-1,0.79072633771091,0.563827274982942,0
"sepal_length",100,-1,0.716253443526171,-0.113090012414076,0
"sepal_width",100,1,0.399113082039911,0.213315670066344,0
"petal_length",0,-1,0.96,0.563827274982942,0.885714285714286
"sepal_length",0,-1,0.89,0.00807785802957532,0.685714285714286
"sepal_width",0,-1,0.76,-0.477274628709596,0.314285714285714
"petal_length",35,-1,0.908653846153845,-0.658177403659526,0
"petal_width",35,-1,0.908653846153845,-0.657283373556236,0
"sepal_width",35,1,0.606212044534413,-0.247077862450949,0
"sepal_length",35,-1,0.452326519634211,-0.113090012414076,0
"petal_width",0,-1,1,-0.657283373556236,1
"sepal_width",0,1,0.885714285714286,-0.247077862450949,0.733333333333333
"sepal_length",0,-1,0.828571428571429,-0.718929364632332,0.6
"petal_length",20,-1,0.473684210526316,0.677502128810148,0
"sepal_width",20,1,0.473684210526315,-1.85845522626147,0
"petal_width",20,-1,0.0977443609022558,0.32995800862102,0
"sepal_length",20,-1,0.0526315789473685,0.0686617932514007,0
"sepal_width",2,1,1,-1.39806169374418,0
"petal_length",2,1,1,0.734339555723751,0
"petal_width",2,1,1,0.461590192911321,0
"sepal_length",65,-1,0.4921875,0.129245728473227,0
"petal_length",65,-1,0.4921875,0.620664701896545,0
"sepal_width",65,1,0.238281249999998,0.213315670066344,0
"petal_width",65,-1,0.0028409090909092,0.856486745782223,0
"sepal_length",2,1,1,0.00807785802957532,0
"sepal_width",2,1,1,-0.247077862450949,0
"petal_length",2,-1,1,0.677502128810148,0
"petal_width",2,-1,1,0.856486745782223,0
