"","count","ncat","improve","index","adj"
"petal_length",100,-1,0.86209523309189,-0.658177403659526,0
"petal_width",100,-1,0.86209523309189,-0.591467281411086,0
"sepal_length",100,-1,0.738485186495089,-0.355425753301379,0
"sepal_width",100,1,0.599561473490249,0.44351243632499,0
"petal_width",0,-1,1,-0.591467281411086,1
"sepal_length",0,-1,0.95,-0.355425753301379,0.827586206896552
"sepal_width",0,1,0.93,0.213315670066344,0.758620689655173
"petal_length",29,-1,0.871111111111111,0.563827274982942,0
"petal_width",29,-1,0.742879818594104,0.461590192911321,0
"sepal_length",29,-1,0.195266439909297,0.129245728473227,0
"sepal_width",29,1,0.0457619047619047,-1.16786492748553,0
"petal_width",0,-1,0.96551724137931,0.461590192911321,0.928571428571429
"sepal_length",0,-1,0.689655172413793,-0.0525060771922501,0.357142857142857
"sepal_width",0,-1,0.586206896551724,-0.247077862450949,0.142857142857143
"sepal_length",15,-1,0.464285714285714,0.129245728473227,0
"petal_length",15,-1,0.285714285714286,0.620664701896545,0
"sepal_width",15,1,0.285714285714285,0.213315670066344,0
"petal_width",15,-1,0.0476190476190476,0.856486745782223,0
"sepal_length",2,1,1,-0.0525060771922501,0
"sepal_width",2,1,1,-0.477274628709595,0
"petal_length",2,-1,1,0.649083415353346,0
"petal_width",2,-1,1,0.922302837927374,0
