"","count","ncat","improve","index","adj"
"petal_width",100,-1,0.808080808080808,0.724854561491922,0
"petal_length",100,-1,0.802974598930481,0.620664701896545,0
"sepal_length",100,-1,0.707070707070707,0.00807785802957532,0
"sepal_width",100,-1,0.352564102564103,1.59449626761822,0
"petal_length",0,-1,0.96,0.620664701896545,0.888888888888889
"sepal_length",0,-1,0.93,0.432165404582354,0.805555555555556
"sepal_width",0,-1,0.84,1.59449626761822,0.555555555555555
"petal_length",36,-1,0.909774436090226,-0.715014830573129,0
"petal_width",36,-1,0.909774436090226,-0.591467281411086,0
"sepal_width",36,1,0.673684210526317,-0.247077862450949,0
"sepal_length",36,-1,0.644736842105263,-0.47659362374503,0
"petal_width",0,-1,1,-0.591467281411086,1
"sepal_length",0,-1,0.916666666666667,-0.47659362374503,0.8
"sepal_width",0,1,0.916666666666667,-0.247077862450949,0.8
"sepal_width",21,1,0.475,-1.85845522626147,0
"petal_length",21,-1,0.300000000000001,0.677502128810148,0
"petal_width",21,-1,0.16,0.32995800862102,0
"sepal_length",21,-1,0.0666666666666668,0.0686617932514007,0
"sepal_length",2,-1,1,-0.416009688523204,0
"sepal_width",2,-1,1,-2.20375037564944,0
"petal_length",2,-1,1,0.279640140414926,0
"petal_width",2,-1,1,0.0666936400404182,0
